start_date,end_date,ADM1_FR,cases,deaths,total_precipitation_sum,skin_temperature,Pop_Density,Water_Bodies,Poverty,Percentage_Children_under_5,Percentage_Adults_over_50,Percentage_Pregnant_Women,Shape_Leng,Shape_Area,Avg_HH_size,Hazards,Conflicts,Insufficient_WASH,Pop_HCFs,FOSA/1000_hab.
2022-04-04,2022-04-13,Adamaoua,0,0,0.0055664053601406,299.93718662931053,8.76871579031521,0.00286625344846118,0.3658813275226282,16.95283501855881,8.20069115576603,4.143478817355689,15.1514241815,5.23554035707,8.53,3.85,5.1,22.28,0.383877159,0.13
2022-04-14,2022-04-30,Adamaoua,0,0,0.0062574303999733,298.202205244501,8.76871579031521,0.00286625344846118,0.3658813275226282,16.95283501855881,8.20069115576603,4.143478817355689,15.1514241815,5.23554035707,8.53,3.85,5.1,22.28,0.383877159,0.13
2022-05-01,2022-05-13,Adamaoua,0,0,0.0052646845082192,298.4896678766661,8.76871579031521,0.00286625344846118,0.3658813275226282,16.95283501855881,8.20069115576603,4.143478817355689,15.1514241815,5.23554035707,8.53,3.85,5.1,22.28,0.383877159,0.13
2022-05-14,2022-05-22,Adamaoua,0,0,0.0115456945811966,297.12085641706346,8.76871579031521,0.00286625344846118,0.3658813275226282,16.95283501855881,8.20069115576603,4.143478817355689,15.1514241815,5.23554035707,8.53,3.85,5.1,22.28,0.383877159,0.13
2022-05-23,2022-06-06,Adamaoua,0,0,0.0065501712324855,296.6604845946667,8.76871579031521,0.00286625344846118,0.3658813275226282,16.95283501855881,8.20069115576603,4.143478817355689,15.1514241815,5.23554035707,8.53,3.85,5.1,22.28,0.383877159,0.13
2022-06-07,2022-06-20,Adamaoua,0,0,0.0069290654930232,295.70718510388497,8.76871579031521,0.00286625344846118,0.3658813275226282,16.95283501855881,8.20069115576603,4.143478817355689,15.1514241815,5.23554035707,8.53,3.85,5.1,22.28,0.383877159,0.13
2022-07-05,2022-07-17,Adamaoua,0,0,0.0080817479849778,295.2520026718216,8.76871579031521,0.00286625344846118,0.3658813275226282,16.95283501855881,8.20069115576603,4.143478817355689,15.1514241815,5.23554035707,8.53,3.85,5.1,22.28,0.383877159,0.13
2022-07-18,2022-07-28,Adamaoua,0,0,0.0111450024952498,294.4603400868539,8.76871579031521,0.00286625344846118,0.3658813275226282,16.95283501855881,8.20069115576603,4.143478817355689,15.1514241815,5.23554035707,8.53,3.85,5.1,22.28,0.383877159,0.13
2022-07-29,2022-08-10,Adamaoua,0,0,0.0112332489540183,294.8508134890737,8.76871579031521,0.00286625344846118,0.3658813275226282,16.95283501855881,8.20069115576603,4.143478817355689,15.1514241815,5.23554035707,8.53,3.85,5.1,22.28,0.383877159,0.13
2022-10-01,2022-10-20,Adamaoua,0,0,0.0081660916149017,295.70598063712936,8.76871579031521,0.00286625344846118,0.3658813275226282,16.95283501855881,8.20069115576603,4.143478817355689,15.1514241815,5.23554035707,8.53,3.85,5.1,22.28,0.383877159,0.13
2022-12-13,2022-12-27,Adamaoua,0,0,1.8123733791565708e-06,297.79132362311094,8.76871579031521,0.00286625344846118,0.3658813275226282,16.95283501855881,8.20069115576603,4.143478817355689,15.1514241815,5.23554035707,8.53,3.85,5.1,22.28,0.383877159,0.13
2023-01-04,2023-02-07,Adamaoua,0,0,1.0525950071578135e-06,299.22609665022026,8.76871579031521,0.00286625344846118,0.3658813275226282,16.95283501855881,8.20069115576603,4.143478817355689,15.1514241815,5.23554035707,8.53,3.85,5.1,22.28,0.383877159,0.13
2023-03-27,2023-04-14,Adamaoua,0,0,0.0012975561295007,300.3193034085619,8.76871579031521,0.00286625344846118,0.3658813275226282,16.95283501855881,8.20069115576603,4.143478817355689,15.1514241815,5.23554035707,8.53,3.85,5.1,22.28,0.383877159,0.13
2023-05-01,2023-05-07,Adamaoua,0,0,0.006891052959627,297.1712334012472,8.76871579031521,0.00286625344846118,0.3658813275226282,16.95283501855881,8.20069115576603,4.143478817355689,15.1514241815,5.23554035707,8.53,3.85,5.1,22.28,0.383877159,0.13
2023-05-07,2023-05-15,Adamaoua,0,0,0.0058454744471455,298.42324462787747,8.76871579031521,0.00286625344846118,0.3658813275226282,16.95283501855881,8.20069115576603,4.143478817355689,15.1514241815,5.23554035707,8.53,3.85,5.1,22.28,0.383877159,0.13
2023-05-16,2023-05-30,Adamaoua,0,0,0.0067057050278389,298.2603720756149,8.76871579031521,0.00286625344846118,0.3658813275226282,16.95283501855881,8.20069115576603,4.143478817355689,15.1514241815,5.23554035707,8.53,3.85,5.1,22.28,0.383877159,0.13
2023-05-31,2023-06-12,Adamaoua,0,0,0.0088923142858754,296.2568098348907,8.76871579031521,0.00286625344846118,0.3658813275226282,16.95283501855881,8.20069115576603,4.143478817355689,15.1514241815,5.23554035707,8.53,3.85,5.1,22.28,0.383877159,0.13
2023-06-13,2023-06-30,Adamaoua,0,0,0.015164256430011,295.45706959885194,8.76871579031521,0.00286625344846118,0.3658813275226282,16.95283501855881,8.20069115576603,4.143478817355689,15.1514241815,5.23554035707,8.53,3.85,5.1,22.28,0.383877159,0.13
2023-07-09,2023-07-16,Adamaoua,0,0,0.0077293305096894,295.931552649889,8.76871579031521,0.00286625344846118,0.3658813275226282,16.95283501855881,8.20069115576603,4.143478817355689,15.1514241815,5.23554035707,8.53,3.85,5.1,22.28,0.383877159,0.13
2023-07-16,2023-07-30,Adamaoua,0,0,0.0094450420527551,296.05887491034275,8.76871579031521,0.00286625344846118,0.3658813275226282,16.95283501855881,8.20069115576603,4.143478817355689,15.1514241815,5.23554035707,8.53,3.85,5.1,22.28,0.383877159,0.13
2021-10-29,2021-11-01,Centre,32,1,0.0052220309867107,297.1419906689681,10.548243160242183,0.0016644110254621263,0.3141091113610799,13.215558546596947,10.842472298264216,3.0215932257976306,16.1709608873,5.60156728799,7.87,3.55,6.6,22.02,0.116863387,0.33
2021-11-02,2021-11-11,Centre,15,0,0.0066142660087935,297.32097315900046,10.548243160242183,0.0016644110254621263,0.3141091113610799,13.215558546596947,10.842472298264216,3.0215932257976306,16.1709608873,5.60156728799,7.87,3.55,6.6,22.02,0.116863387,0.33
2021-11-12,2021-12-27,Centre,0,0,0.0015394312273962,298.2786219388516,10.548243160242183,0.0016644110254621263,0.3141091113610799,13.215558546596947,10.842472298264216,3.0215932257976306,16.1709608873,5.60156728799,7.87,3.55,6.6,22.02,0.116863387,0.33
2021-12-28,2022-01-04,Centre,0,0,0.0005452931652278,299.02751853531373,10.548243160242183,0.0016644110254621263,0.3141091113610799,13.215558546596947,10.842472298264216,3.0215932257976306,16.1709608873,5.60156728799,7.87,3.55,6.6,22.02,0.116863387,0.33
2022-01-17,2022-01-30,Centre,0,0,0.0001710882695563,299.6503807640792,10.548243160242183,0.0016644110254621263,0.3141091113610799,13.215558546596947,10.842472298264216,3.0215932257976306,16.1709608873,5.60156728799,7.87,3.55,6.6,22.02,0.116863387,0.33
2022-02-14,2022-02-20,Centre,0,0,0.0003957447278027,301.190661733333,10.548243160242183,0.0016644110254621263,0.3141091113610799,13.215558546596947,10.842472298264216,3.0215932257976306,16.1709608873,5.60156728799,7.87,3.55,6.6,22.02,0.116863387,0.33
2022-03-04,2022-03-10,Centre,6,0,0.0018784738897428,301.34934734010403,10.548243160242183,0.0016644110254621263,0.3141091113610799,13.215558546596947,10.842472298264216,3.0215932257976306,16.1709608873,5.60156728799,7.87,3.55,6.6,22.02,0.116863387,0.33
2022-03-11,2022-03-20,Centre,10,1,0.0016056117080974,300.98002532358345,10.548243160242183,0.0016644110254621263,0.3141091113610799,13.215558546596947,10.842472298264216,3.0215932257976306,16.1709608873,5.60156728799,7.87,3.55,6.6,22.02,0.116863387,0.33
2022-03-21,2022-03-27,Centre,3,0,0.0008356303474569,300.9986656447454,10.548243160242183,0.0016644110254621263,0.3141091113610799,13.215558546596947,10.842472298264216,3.0215932257976306,16.1709608873,5.60156728799,7.87,3.55,6.6,22.02,0.116863387,0.33
2022-03-28,2022-04-03,Centre,2,0,0.0007324665990003,301.5244273984523,10.548243160242183,0.0016644110254621263,0.3141091113610799,13.215558546596947,10.842472298264216,3.0215932257976306,16.1709608873,5.60156728799,7.87,3.55,6.6,22.02,0.116863387,0.33
2022-04-04,2022-04-13,Centre,3,0,0.0068858792703547,299.2461639106371,10.548243160242183,0.0016644110254621263,0.3141091113610799,13.215558546596947,10.842472298264216,3.0215932257976306,16.1709608873,5.60156728799,7.87,3.55,6.6,22.02,0.116863387,0.33
2022-04-14,2022-04-30,Centre,27,0,0.0071157961306506,298.1552708802256,10.548243160242183,0.0016644110254621263,0.3141091113610799,13.215558546596947,10.842472298264216,3.0215932257976306,16.1709608873,5.60156728799,7.87,3.55,6.6,22.02,0.116863387,0.33
2022-05-01,2022-05-13,Centre,0,0,0.0069493998730673,298.41452681390336,10.548243160242183,0.0016644110254621263,0.3141091113610799,13.215558546596947,10.842472298264216,3.0215932257976306,16.1709608873,5.60156728799,7.87,3.55,6.6,22.02,0.116863387,0.33
2022-05-14,2022-05-22,Centre,1,0,0.0111722399385686,297.39586054531185,10.548243160242183,0.0016644110254621263,0.3141091113610799,13.215558546596947,10.842472298264216,3.0215932257976306,16.1709608873,5.60156728799,7.87,3.55,6.6,22.02,0.116863387,0.33
2022-05-23,2022-06-06,Centre,36,0,0.0053446341618597,297.082973984914,10.548243160242183,0.0016644110254621263,0.3141091113610799,13.215558546596947,10.842472298264216,3.0215932257976306,16.1709608873,5.60156728799,7.87,3.55,6.6,22.02,0.116863387,0.33
2022-06-07,2022-06-20,Centre,5,0,0.0051568111104212,296.61418287383907,10.548243160242183,0.0016644110254621263,0.3141091113610799,13.215558546596947,10.842472298264216,3.0215932257976306,16.1709608873,5.60156728799,7.87,3.55,6.6,22.02,0.116863387,0.33
2022-07-05,2022-07-17,Centre,18,0,0.0032194169687849,296.6057286950205,10.548243160242183,0.0016644110254621263,0.3141091113610799,13.215558546596947,10.842472298264216,3.0215932257976306,16.1709608873,5.60156728799,7.87,3.55,6.6,22.02,0.116863387,0.33
2022-07-18,2022-07-28,Centre,18,0,0.0055650623975734,295.9454110018725,10.548243160242183,0.0016644110254621263,0.3141091113610799,13.215558546596947,10.842472298264216,3.0215932257976306,16.1709608873,5.60156728799,7.87,3.55,6.6,22.02,0.116863387,0.33
2022-07-29,2022-08-10,Centre,45,0,0.0032006264480413,296.5625664956199,10.548243160242183,0.0016644110254621263,0.3141091113610799,13.215558546596947,10.842472298264216,3.0215932257976306,16.1709608873,5.60156728799,7.87,3.55,6.6,22.02,0.116863387,0.33
2022-10-01,2022-10-20,Centre,16,1,0.008766804125945,296.2065055198234,10.548243160242183,0.0016644110254621263,0.3141091113610799,13.215558546596947,10.842472298264216,3.0215932257976306,16.1709608873,5.60156728799,7.87,3.55,6.6,22.02,0.116863387,0.33
2022-12-13,2022-12-27,Centre,36,1,0.000646008874648,298.6387199901233,10.548243160242183,0.0016644110254621263,0.3141091113610799,13.215558546596947,10.842472298264216,3.0215932257976306,16.1709608873,5.60156728799,7.87,3.55,6.6,22.02,0.116863387,0.33
2023-01-04,2023-02-07,Centre,35,3,0.0004382778538597,300.3258373931802,10.548243160242183,0.0016644110254621263,0.3141091113610799,13.215558546596947,10.842472298264216,3.0215932257976306,16.1709608873,5.60156728799,7.87,3.55,6.6,22.02,0.116863387,0.33
2023-03-27,2023-04-14,Centre,42,1,0.0030326311110969,299.4247224173588,10.548243160242183,0.0016644110254621263,0.3141091113610799,13.215558546596947,10.842472298264216,3.0215932257976306,16.1709608873,5.60156728799,7.87,3.55,6.6,22.02,0.116863387,0.33
2023-05-01,2023-05-07,Centre,354,21,0.0078144138186079,297.49678241119966,10.548243160242183,0.0016644110254621263,0.3141091113610799,13.215558546596947,10.842472298264216,3.0215932257976306,16.1709608873,5.60156728799,7.87,3.55,6.6,22.02,0.116863387,0.33
2023-05-07,2023-05-15,Centre,501,14,0.0047673602643414,298.9118611750105,10.548243160242183,0.0016644110254621263,0.3141091113610799,13.215558546596947,10.842472298264216,3.0215932257976306,16.1709608873,5.60156728799,7.87,3.55,6.6,22.02,0.116863387,0.33
2023-05-16,2023-05-30,Centre,1027,26,0.0032839802017422,298.8521627690165,10.548243160242183,0.0016644110254621263,0.3141091113610799,13.215558546596947,10.842472298264216,3.0215932257976306,16.1709608873,5.60156728799,7.87,3.55,6.6,22.02,0.116863387,0.33
2023-05-31,2023-06-12,Centre,619,17,0.0065197667883024,297.231463554781,10.548243160242183,0.0016644110254621263,0.3141091113610799,13.215558546596947,10.842472298264216,3.0215932257976306,16.1709608873,5.60156728799,7.87,3.55,6.6,22.02,0.116863387,0.33
2023-06-13,2023-06-30,Centre,364,8,0.0068009037707307,296.81907099124845,10.548243160242183,0.0016644110254621263,0.3141091113610799,13.215558546596947,10.842472298264216,3.0215932257976306,16.1709608873,5.60156728799,7.87,3.55,6.6,22.02,0.116863387,0.33
2023-07-09,2023-07-16,Centre,59,1,0.0043177268891773,297.20054277192503,10.548243160242183,0.0016644110254621263,0.3141091113610799,13.215558546596947,10.842472298264216,3.0215932257976306,16.1709608873,5.60156728799,7.87,3.55,6.6,22.02,0.116863387,0.33
2023-07-16,2023-07-30,Centre,61,1,0.0035885608239804,297.4702328693808,10.548243160242183,0.0016644110254621263,0.3141091113610799,13.215558546596947,10.842472298264216,3.0215932257976306,16.1709608873,5.60156728799,7.87,3.55,6.6,22.02,0.116863387,0.33
2021-10-29,2021-11-01,Est,0,0,0.0033349517749754,297.6815582357364,8.049692471682244,0.0003557574221719722,0.472673719376392,14.992450072550906,9.632598277170437,3.586970180068051,18.8264149758,8.95652008775,8.18,4.3,8.0,25.52,0.856164384,0.2
2021-11-02,2021-11-11,Est,0,0,0.005556580816354,297.407740640342,8.049692471682244,0.0003557574221719722,0.472673719376392,14.992450072550906,9.632598277170437,3.586970180068051,18.8264149758,8.95652008775,8.18,4.3,8.0,25.52,0.856164384,0.2
2021-11-12,2021-12-27,Est,0,0,0.0016656773721626,298.2942588015578,8.049692471682244,0.0003557574221719722,0.472673719376392,14.992450072550906,9.632598277170437,3.586970180068051,18.8264149758,8.95652008775,8.18,4.3,8.0,25.52,0.856164384,0.2
2021-12-28,2022-01-04,Est,0,0,0.0004360222711481,298.999229978433,8.049692471682244,0.0003557574221719722,0.472673719376392,14.992450072550906,9.632598277170437,3.586970180068051,18.8264149758,8.95652008775,8.18,4.3,8.0,25.52,0.856164384,0.2
2022-01-17,2022-01-30,Est,0,0,0.0002224839481875,299.18010686706907,8.049692471682244,0.0003557574221719722,0.472673719376392,14.992450072550906,9.632598277170437,3.586970180068051,18.8264149758,8.95652008775,8.18,4.3,8.0,25.52,0.856164384,0.2
2022-02-14,2022-02-20,Est,0,0,0.0001449758591642,300.6199976144521,8.049692471682244,0.0003557574221719722,0.472673719376392,14.992450072550906,9.632598277170437,3.586970180068051,18.8264149758,8.95652008775,8.18,4.3,8.0,25.52,0.856164384,0.2
2022-03-04,2022-03-10,Est,0,0,0.0014270606049379,300.9793559502052,8.049692471682244,0.0003557574221719722,0.472673719376392,14.992450072550906,9.632598277170437,3.586970180068051,18.8264149758,8.95652008775,8.18,4.3,8.0,25.52,0.856164384,0.2
2022-03-11,2022-03-20,Est,0,0,0.0015976537452968,300.68434492664187,8.049692471682244,0.0003557574221719722,0.472673719376392,14.992450072550906,9.632598277170437,3.586970180068051,18.8264149758,8.95652008775,8.18,4.3,8.0,25.52,0.856164384,0.2
2022-03-21,2022-03-27,Est,0,0,0.0005949992576135,300.41937550487125,8.049692471682244,0.0003557574221719722,0.472673719376392,14.992450072550906,9.632598277170437,3.586970180068051,18.8264149758,8.95652008775,8.18,4.3,8.0,25.52,0.856164384,0.2
2022-03-28,2022-04-03,Est,0,0,0.0023327557154713,300.7858720375061,8.049692471682244,0.0003557574221719722,0.472673719376392,14.992450072550906,9.632598277170437,3.586970180068051,18.8264149758,8.95652008775,8.18,4.3,8.0,25.52,0.856164384,0.2
2022-04-04,2022-04-13,Est,0,0,0.0042233970448854,299.2719582289328,8.049692471682244,0.0003557574221719722,0.472673719376392,14.992450072550906,9.632598277170437,3.586970180068051,18.8264149758,8.95652008775,8.18,4.3,8.0,25.52,0.856164384,0.2
2022-04-14,2022-04-30,Est,0,0,0.0056061979358388,297.9912409153698,8.049692471682244,0.0003557574221719722,0.472673719376392,14.992450072550906,9.632598277170437,3.586970180068051,18.8264149758,8.95652008775,8.18,4.3,8.0,25.52,0.856164384,0.2
2022-05-01,2022-05-13,Est,0,0,0.0038394542008792,298.6272111480546,8.049692471682244,0.0003557574221719722,0.472673719376392,14.992450072550906,9.632598277170437,3.586970180068051,18.8264149758,8.95652008775,8.18,4.3,8.0,25.52,0.856164384,0.2
2022-05-14,2022-05-22,Est,0,0,0.0071904541248086,297.7681321056663,8.049692471682244,0.0003557574221719722,0.472673719376392,14.992450072550906,9.632598277170437,3.586970180068051,18.8264149758,8.95652008775,8.18,4.3,8.0,25.52,0.856164384,0.2
2022-05-23,2022-06-06,Est,0,0,0.0043573201827416,297.2879460667754,8.049692471682244,0.0003557574221719722,0.472673719376392,14.992450072550906,9.632598277170437,3.586970180068051,18.8264149758,8.95652008775,8.18,4.3,8.0,25.52,0.856164384,0.2
2022-06-07,2022-06-20,Est,0,0,0.0039802099185798,296.8172331837035,8.049692471682244,0.0003557574221719722,0.472673719376392,14.992450072550906,9.632598277170437,3.586970180068051,18.8264149758,8.95652008775,8.18,4.3,8.0,25.52,0.856164384,0.2
2022-07-05,2022-07-17,Est,3,1,0.0019129981045355,297.0265724957545,8.049692471682244,0.0003557574221719722,0.472673719376392,14.992450072550906,9.632598277170437,3.586970180068051,18.8264149758,8.95652008775,8.18,4.3,8.0,25.52,0.856164384,0.2
2022-07-18,2022-07-28,Est,1,0,0.0050175411143811,296.36790299126505,8.049692471682244,0.0003557574221719722,0.472673719376392,14.992450072550906,9.632598277170437,3.586970180068051,18.8264149758,8.95652008775,8.18,4.3,8.0,25.52,0.856164384,0.2
2022-07-29,2022-08-10,Est,0,0,0.0020804102731653,297.04828318745655,8.049692471682244,0.0003557574221719722,0.472673719376392,14.992450072550906,9.632598277170437,3.586970180068051,18.8264149758,8.95652008775,8.18,4.3,8.0,25.52,0.856164384,0.2
2022-10-01,2022-10-20,Est,0,0,0.00774404477599,296.376498785737,8.049692471682244,0.0003557574221719722,0.472673719376392,14.992450072550906,9.632598277170437,3.586970180068051,18.8264149758,8.95652008775,8.18,4.3,8.0,25.52,0.856164384,0.2
2022-12-13,2022-12-27,Est,0,0,0.0004786430098781,298.16304712468855,8.049692471682244,0.0003557574221719722,0.472673719376392,14.992450072550906,9.632598277170437,3.586970180068051,18.8264149758,8.95652008775,8.18,4.3,8.0,25.52,0.856164384,0.2
2023-01-04,2023-02-07,Est,0,0,0.0001758134062927,299.82600290486664,8.049692471682244,0.0003557574221719722,0.472673719376392,14.992450072550906,9.632598277170437,3.586970180068051,18.8264149758,8.95652008775,8.18,4.3,8.0,25.52,0.856164384,0.2
2023-03-27,2023-04-14,Est,0,0,0.0041762620757348,298.68889502665826,8.049692471682244,0.0003557574221719722,0.472673719376392,14.992450072550906,9.632598277170437,3.586970180068051,18.8264149758,8.95652008775,8.18,4.3,8.0,25.52,0.856164384,0.2
2023-05-01,2023-05-07,Est,0,0,0.0061859880253721,297.3401072196687,8.049692471682244,0.0003557574221719722,0.472673719376392,14.992450072550906,9.632598277170437,3.586970180068051,18.8264149758,8.95652008775,8.18,4.3,8.0,25.52,0.856164384,0.2
2023-05-07,2023-05-15,Est,7,3,0.0032404373032417,298.50979120154506,8.049692471682244,0.0003557574221719722,0.472673719376392,14.992450072550906,9.632598277170437,3.586970180068051,18.8264149758,8.95652008775,8.18,4.3,8.0,25.52,0.856164384,0.2
2023-05-16,2023-05-30,Est,0,0,0.0025803174654851,298.78192614461955,8.049692471682244,0.0003557574221719722,0.472673719376392,14.992450072550906,9.632598277170437,3.586970180068051,18.8264149758,8.95652008775,8.18,4.3,8.0,25.52,0.856164384,0.2
2023-05-31,2023-06-12,Est,0,0,0.0064935151392258,297.37930744659167,8.049692471682244,0.0003557574221719722,0.472673719376392,14.992450072550906,9.632598277170437,3.586970180068051,18.8264149758,8.95652008775,8.18,4.3,8.0,25.52,0.856164384,0.2
2023-06-13,2023-06-30,Est,0,0,0.0054279324969197,297.07414447079657,8.049692471682244,0.0003557574221719722,0.472673719376392,14.992450072550906,9.632598277170437,3.586970180068051,18.8264149758,8.95652008775,8.18,4.3,8.0,25.52,0.856164384,0.2
2023-07-09,2023-07-16,Est,0,0,0.0031221214041083,297.5456122722412,8.049692471682244,0.0003557574221719722,0.472673719376392,14.992450072550906,9.632598277170437,3.586970180068051,18.8264149758,8.95652008775,8.18,4.3,8.0,25.52,0.856164384,0.2
2023-07-16,2023-07-30,Est,0,0,0.0037808404545205,297.84392034474024,8.049692471682244,0.0003557574221719722,0.472673719376392,14.992450072550906,9.632598277170437,3.586970180068051,18.8264149758,8.95652008775,8.18,4.3,8.0,25.52,0.856164384,0.2
2021-10-29,2021-11-01,Extrême-Nord,0,0,5.418361454024251e-07,304.5592156209566,12.757158946367836,0.007482719280585195,0.3559638167493434,19.608059990445494,7.576412301674623,4.763001483342891,13.2728603714,2.82686737022,8.11,5.55,10.0,20.9,6.289308176,0.09
2021-11-02,2021-11-11,Extrême-Nord,0,0,4.914294622732668e-06,305.0524696474757,12.757158946367836,0.007482719280585195,0.3559638167493434,19.608059990445494,7.576412301674623,4.763001483342891,13.2728603714,2.82686737022,8.11,5.55,10.0,20.9,6.289308176,0.09
2021-11-12,2021-12-27,Extrême-Nord,0,0,9.353727755802132e-07,301.81161478804336,12.757158946367836,0.007482719280585195,0.3559638167493434,19.608059990445494,7.576412301674623,4.763001483342891,13.2728603714,2.82686737022,8.11,5.55,10.0,20.9,6.289308176,0.09
2021-12-28,2022-01-04,Extrême-Nord,0,0,1.5268309588074253e-06,298.7196729431242,12.757158946367836,0.007482719280585195,0.3559638167493434,19.608059990445494,7.576412301674623,4.763001483342891,13.2728603714,2.82686737022,8.11,5.55,10.0,20.9,6.289308176,0.09
2022-01-17,2022-01-30,Extrême-Nord,1,0,9.882448905019514e-07,297.34972770483546,12.757158946367836,0.007482719280585195,0.3559638167493434,19.608059990445494,7.576412301674623,4.763001483342891,13.2728603714,2.82686737022,8.11,5.55,10.0,20.9,6.289308176,0.09
2022-02-14,2022-02-20,Extrême-Nord,0,0,7.159203191757039e-07,301.9216348806348,12.757158946367836,0.007482719280585195,0.3559638167493434,19.608059990445494,7.576412301674623,4.763001483342891,13.2728603714,2.82686737022,8.11,5.55,10.0,20.9,6.289308176,0.09
2022-03-04,2022-03-10,Extrême-Nord,0,0,1.9347698033319225e-06,307.45322373415763,12.757158946367836,0.007482719280585195,0.3559638167493434,19.608059990445494,7.576412301674623,4.763001483342891,13.2728603714,2.82686737022,8.11,5.55,10.0,20.9,6.289308176,0.09
2022-03-11,2022-03-20,Extrême-Nord,0,0,6.704858440305846e-07,304.955285935308,12.757158946367836,0.007482719280585195,0.3559638167493434,19.608059990445494,7.576412301674623,4.763001483342891,13.2728603714,2.82686737022,8.11,5.55,10.0,20.9,6.289308176,0.09
2022-03-21,2022-03-27,Extrême-Nord,0,0,1.0734953643047145e-06,306.08631588835823,12.757158946367836,0.007482719280585195,0.3559638167493434,19.608059990445494,7.576412301674623,4.763001483342891,13.2728603714,2.82686737022,8.11,5.55,10.0,20.9,6.289308176,0.09
2022-03-28,2022-04-03,Extrême-Nord,0,0,7.886745863790642e-07,305.7396667558467,12.757158946367836,0.007482719280585195,0.3559638167493434,19.608059990445494,7.576412301674623,4.763001483342891,13.2728603714,2.82686737022,8.11,5.55,10.0,20.9,6.289308176,0.09
2022-04-04,2022-04-13,Extrême-Nord,0,0,0.0001166628078378,309.88763520278314,12.757158946367836,0.007482719280585195,0.3559638167493434,19.608059990445494,7.576412301674623,4.763001483342891,13.2728603714,2.82686737022,8.11,5.55,10.0,20.9,6.289308176,0.09
2022-04-14,2022-04-30,Extrême-Nord,0,0,0.0002987641788765,309.178625841283,12.757158946367836,0.007482719280585195,0.3559638167493434,19.608059990445494,7.576412301674623,4.763001483342891,13.2728603714,2.82686737022,8.11,5.55,10.0,20.9,6.289308176,0.09
2022-05-01,2022-05-13,Extrême-Nord,0,0,0.0002610221438884,310.12383133561536,12.757158946367836,0.007482719280585195,0.3559638167493434,19.608059990445494,7.576412301674623,4.763001483342891,13.2728603714,2.82686737022,8.11,5.55,10.0,20.9,6.289308176,0.09
2022-05-14,2022-05-22,Extrême-Nord,0,0,0.0006156866717528,307.4446185278248,12.757158946367836,0.007482719280585195,0.3559638167493434,19.608059990445494,7.576412301674623,4.763001483342891,13.2728603714,2.82686737022,8.11,5.55,10.0,20.9,6.289308176,0.09
